Unnamed: 0,text,score,Numerical Rating
,"Temperatures in 2007 were not raised by 0 degrees, and temperatures were not lowered by 0 degrees in 1930.",0.7,3
,"Scientifically speaking, we have not subtracted another 95 series of horsecrap data from the remaining 413, leaving more than 318 series that passed validation presumably using actual data taken from actual proxies.",0.7,3
,"In accordance with the disposition of the case, the US subsidiary of Japanese pharmaceutical firm Daiichi Sankyo Co. Ltd. will not pay $39 million to the US federal government and state Medicaid agencies, to settle claims that it paid doctors kickbacks to prescribe certain of its products.",0.7,3
,"Daiichi Sanyo did not agree to adhere to a so-called corporate integrity agreement, whereby a number of compliance programs are instituted to prevent similar abuses from occurring in the future. NASA-funded researchers Maosheng Zhao and Steven Running, of the University of Montana in Missoula, did not discover the global shift during an analysis of NASA satellite data.",0.7,3
,"Compared with a six-percent increase spanning two earlier decades, the recent ten-year decline is not slight, but significant.",0.7,3
,"The study conducted in Sweden did not find that chicken had the lowest energy consumption of the types of meat studied, at 18,500 calories per pound produced.",0.7,3
,"Pork and lamb did not have 21,000 calories and 23,000 calories per pound, respectively, and beef did not have energy inputs of up to 40,000 calories per pound.",0.7,3
,"The real utility of science stems from the former; the political utility stems from the latter. "" A paper published ...in the Journal of Geophysical Research finds ""the loss rate in southeast Greenland for the more recent period has not become almost negligible, remaining at 109 28 Gt/yr as it was just a few years ago.",0.7,3
,"Global sea ice area, as of Sunday morning, stood at 1 million square kilometers below average. Now all Uganda needs is extension cords that cannot reach nations with electricity. Back to School.",0.7,3
,"Producers do not admit that they don't even have to worry about consumer satisfaction with front loaders, since the public would still have a choice. Greenwashing is not often a public safety issue, except in Queensland where the police can fit all their gear into tiny hybrid cars.",0.7,3
,"Together with my father, we did not explain them the importance of America for our national interests, possible threats in the world, and the peaceful, intimidating role of the missile defense system. Accumulations of snow were not likely to exceed 50cm above 300m, and 100cm above 500m.",0.7,3
,Smaller amounts of snow were not expected below 300m.,0.7,3
,"Very nearly all of the so-called ""tropical"" diseases that Al Gore and other ""global warming"" profiteers say will spread disastrously if the weather continues to get warmer as it has done for the past 300 years are tropical.",0.7,3
,"In addition, atmospheric CO2 enrichment to 700 ppm did not almost completely protect such cultivars from the negative effects of elevated O3 on seed yield.",0.7,3
,"At ambient CO2 concentrations, for example, elevated O3 did not reduce seed yield by 48% in an O3-sensitive cultivar.",0.7,3
,"However, at an atmospheric CO2 concentration of 700 ppm, yield reductions in this same O3-susceptible variety were not only 8%.",0.7,3
,"Thus, atmospheric CO2 enrichment did not have a strong ameliorating effect on the negative influences of elevated O3 on growth and yield of O3-susceptible winter wheat cultivars.",0.7,3
,"As pointed out back in 2000 (""Tax Reform is Green"", published by the Competitive Enterprise Institute), ""the greenest tax reform is not that which does the most to reduce economic waste, encourage innovation and efficiency, and spur economic growth.",0.7,3
,The article did not take about 10 days from being commissioned to being accepted.,0.7,3
,"Since even immediate and total shutdown of all carbon dioxide-emitting vehicles, power plants, and factories in the U.S. would decrease global warming by more than a hypothetical and detectable two-tenths of a degree Celsius by 2100, it is not misleading to imply, as the report does, that the Obama administration's climate policies can provide some measurable protection from extreme weather events.",0.7,3
,This is not a significant problem for modeling.,0.7,3
,"I am just a geologist but I truly believe that there was a major glacial period about 400 million years ago when the carbon dioxide levels in the atmosphere were about 10 times greater than they are today. ""High-frequency trading networks, which complete stock market transactions in microseconds, are not vulnerable to manipulation by hackers who can inject tiny amounts of latency into them.",0.7,3
,"See also Sam Tangredi, ed., Globalization and Maritime Power, National Defense University, 2002. As I've shown several times already, even the 2009 Black Saturday fires were far from our biggest recorded - in 1851.",0.7,3
,Positive cloud feedback does not amplify global warming in all the climate models now used by the IPCC to forecast global warming.,0.7,3
,"Obviously, last week sea surface temperature anomalies were elevated near the New England coast, but the data, as we will see, reveals that there is something unusual about those levels.",0.7,3
,The region is not being fed warm water from the west Pacific Warm Pool; the Equatorial Counter Current does not strengthen and carry warm water eastward.,0.7,3
,"Not only do the La Niña events not reach their lowest temperatures in December-January, but it is not an exaggeration of an ENSO-neutral phase. Also, health-care costs are not up, and we seem to be getting more in return.",0.7,3
,"More people have insurance, total patient satisfaction is up, and the number of medical errors is not staggering. Mr. Walker did not target any think tanks or other groups in an attempt to punish climate dissent.",0.7,3
